Courier_id,Addr,Arrival_time,Departure,Amount,Order_id
D0834,B1425,18,47,-62,F8580
D0834,S004,48,218,1,E0073
D0834,B7861,222,230,-1,E0073
D0834,S025,234,234,1,E0561
D0834,B5143,236,244,-1,E0561
D0834,S008,245,253,2,E0081
D0834,S003,256,256,1,E0049
D0834,S003,256,256,1,E0055
D0834,S003,256,256,1,E0054
D0834,B7861,256,264,-1,E0054
D0834,B7861,264,272,-1,E0055
D0834,B5710,274,282,-1,E0049
D0834,S016,283,300,2,E0191
D0834,S015,300,300,1,E0182
D0834,S017,300,300,1,E0335
D0834,S016,300,322,14,E0306
D0834,S016,322,322,4,E0221
D0834,B3341,323,334,-4,E0221
D0834,B1036,336,345,-2,E0081
D0834,B3341,347,355,-1,E0182
D0834,B3341,355,363,-1,E0335
D0834,S026,363,363,1,E0592
D0834,B1036,364,373,-2,E0191
D0834,B0434,378,386,-1,E0592
D0834,S047,391,391,1,E0952
D0834,B6315,392,408,-14,E0306
D0834,B6315,408,416,-1,E0952
D0834,B1036,417,446,-65,F8574
D0834,S037,447,447,1,E0730
D0834,S037,447,447,1,E0731
D0834,B6315,448,456,-1,E0731
D0834,B6315,456,464,-1,E0730
D0834,S039,464,480,1,E0771
D0834,S016,481,481,1,E0274
D0834,S016,481,501,1,E0275
D0834,B5143,503,511,-1,E0275
D0834,B5143,511,519,-1,E0274
D0834,S026,522,526,1,E0610
D0834,B3341,526,534,-1,E0771
D0834,S005,537,537,1,E0077
D0834,B6629,538,546,-1,E0610
D0834,S001,549,560,1,E0019
D0834,S003,564,564,11,E0037
D0834,S003,564,564,6,E0036
D0834,B3569,567,579,-6,E0036
D0834,B3569,579,594,-11,E0037
D0834,B3569,594,602,-1,E0077
D0834,S011,604,604,1,E0111
D0834,S012,604,604,1,E0125
D0834,S012,604,604,1,E0142
D0834,S015,604,604,1,E0189
D0834,S017,604,624,1,E0349
D0834,B8851,628,636,-1,E0019
D0834,B8851,636,644,-1,E0189
D0834,B7375,646,654,-1,E0142
D0834,B3062,656,664,-1,E0125
D0834,B0064,668,676,-1,E0111
D0834,B0064,676,684,-1,E0349
D0835,A116,0,0,47,F8615
D0835,A116,0,0,40,F8663
D0835,A116,0,0,40,F8598
D0835,B6279,3,27,-40,F8663
D0835,B3556,29,55,-47,F8615
D0835,B2831,58,82,-40,F8598
D0835,A116,83,83,65,F8601
D0835,A116,83,83,63,F8644
D0835,B5193,89,118,-63,F8644
D0835,B2979,124,153,-65,F8601
D0835,A116,154,154,54,F8592
D0835,A116,154,154,46,F8579
D0835,A116,154,154,29,F8589
D0835,B2126,159,180,-29,F8589
D0835,B1292,189,214,-46,F8579
D0835,S014,220,250,1,E0178
D0835,B7861,253,261,-1,E0178
D0835,S003,261,261,9,E0033
D0835,S003,261,274,3,E0047
D0835,S003,274,283,2,E0034
D0835,S003,283,283,2,E0032
D0835,B3569,286,300,-9,E0033
D0835,B3569,300,309,-2,E0032
D0835,B3569,309,318,-2,E0034
D0835,S011,320,320,1,E0113
D0835,S016,320,320,1,E0243
D0835,S016,320,328,1,E0195
D0835,B0434,335,345,-3,E0047
D0835,B4012,346,354,-1,E0243
D0835,B6449,363,371,-1,E0113
D0835,S004,384,384,4,E0061
D0835,B1425,385,393,-1,E0195
D0835,B1425,393,404,-4,E0061
D0835,S043,409,425,1,E0863
D0835,S048,425,425,2,E0962
D0835,B6315,425,433,-1,E0863
D0835,B6315,433,442,-2,E0962
D0835,S050,442,442,5,E0989
D0835,S051,442,454,1,E1003
D0835,B4765,460,472,-5,E0989
D0835,B3062,476,484,-1,E1003
D0835,S049,486,486,1,E0975
D0835,B6315,486,494,-1,E0975
D0835,S030,495,511,1,E0677
D0835,B8851,515,523,-1,E0677
D0835,S021,527,527,1,E0493
D0835,S016,527,539,1,E0314
D0835,B6350,545,553,-1,E0493
D0835,B6350,553,561,-1,E0314
D0835,S002,571,571,13,E0024
D0835,B6629,573,589,-13,E0024
D0835,S003,590,590,5,E0058
D0835,S003,590,590,1,E0057
D0835,B7861,590,598,-1,E0057
D0835,B7861,598,610,-5,E0058
D0835,S003,610,610,6,E0051
D0835,S003,610,610,1,E0038
D0835,S003,610,628,1,E0039
D0835,B6629,629,641,-6,E0051
D0835,B3569,644,652,-1,E0038
D0835,B3569,652,660,-1,E0039
D0835,B2299,670,697,-54,F8592
D0836,A116,0,0,51,F8609
D0836,A116,0,0,44,F8694
D0836,A116,0,0,28,F8606
D0836,A116,0,0,7,F8690
D0836,A116,0,0,1,F8563
D0836,B0193,12,20,-1,F8563
D0836,B3155,22,43,-28,F8606
D0836,S043,49,214,1,E0861
D0836,S037,215,215,2,E0725
D0836,B6315,216,225,-2,E0725
D0836,B6315,225,233,-1,E0861
D0836,S021,234,234,2,E0428
D0836,B3341,234,243,-2,E0428
D0836,S014,244,244,2,E0160
D0836,S016,244,244,1,E0326
D0836,S014,244,248,1,E0180
D0836,S014,248,248,1,E0174
D0836,S012,248,279,1,E0127
D0836,S011,279,279,2,E0097
D0836,B0064,279,287,-1,E0174
D0836,B8851,291,299,-1,E0326
D0836,B8851,299,307,-1,E0180
D0836,B3341,311,320,-2,E0160
D0836,B3341,320,329,-2,E0097
D0836,B3341,329,355,-51,F8609
D0836,B3341,355,363,-1,E0127
D0836,S045,365,368,2,E0927
D0836,S016,370,386,1,E0300
D0836,S016,386,386,2,E0283
D0836,S016,386,386,1,E0282
D0836,S013,386,386,1,E0148
D0836,B5710,387,395,-1,E0282
D0836,B5710,395,404,-2,E0283
D0836,B0064,405,413,-1,E0300
D0836,B0064,413,421,-1,E0148
D0836,S003,424,424,1,E0056
D0836,B7861,424,432,-1,E0056
D0836,B7861,432,441,-2,E0927
D0836,S020,445,445,4,E0394
D0836,S054,447,468,6,E1038
D0836,S054,468,477,2,E1034
D0836,B6315,478,490,-6,E1038
D0836,B5143,493,502,-2,E1034
D0836,S025,504,512,1,E0559
D0836,B4012,520,528,-1,E0559
D0836,B6350,530,541,-4,E0394
D0836,S021,547,548,4,E0475
D0836,B5710,549,560,-4,E0475
D0836,S016,561,567,3,E0260
D0836,B0434,574,584,-3,E0260
D0836,S014,591,591,1,E0175
D0836,S014,591,605,1,E0179
D0836,S011,605,605,2,E0110
D0836,B0064,605,614,-2,E0110
D0836,B0064,614,622,-1,E0175
D0836,B7861,625,633,-1,E0179
D0836,S004,637,637,1,E0062
D0836,B1425,638,646,-1,E0062
D0836,B7765,657,670,-7,F8690
D0836,B7855,671,696,-44,F8694
D0837,A116,0,0,59,F8669
D0837,A116,0,0,42,F8656
D0837,A116,0,0,20,F8700
D0837,A116,0,0,16,F8643
D0837,B5767,7,31,-42,F8656
D0837,B6449,36,64,-59,F8669
D0837,B8375,72,90,-20,F8700
D0837,B5143,94,111,-16,F8643
D0837,S038,113,225,2,E0742
D0837,B3341,226,235,-2,E0742
D0837,S016,236,236,2,E0310
D0837,B6350,242,251,-2,E0310
D0837,S017,257,259,3,E0334
D0837,S021,259,259,1,E0455
D0837,S016,259,280,3,E0297
D0837,S016,280,280,2,E0295
D0837,S016,280,280,1,E0292
D0837,B5948,292,300,-1,E0292
D0837,B0434,305,313,-1,E0455
D0837,B3341,320,330,-3,E0334
D0837,B0064,331,340,-2,E0295
D0837,B0064,340,350,-3,E0297
D0837,S016,351,351,11,E0304
D0837,S016,351,351,3,E0303
D0837,S021,351,351,1,E0458
D0837,B6315,352,362,-3,E0303
D0837,B6315,362,377,-11,E0304
D0837,B0434,382,390,-1,E0458
D0837,S054,395,421,8,E1035
D0837,S043,421,421,2,E0875
D0837,S026,422,422,1,E0616
D0837,B7861,426,434,-1,E0616
D0837,B7861,434,443,-2,E0875
D0837,S024,447,447,1,E0542
D0837,B5710,449,457,-1,E0542
D0837,B5710,457,470,-8,E1035
D0837,S018,471,471,1,E0361
D0837,S021,471,471,1,E0515
D0837,S030,471,495,1,E0676
D0837,S017,495,495,1,E0337
D0837,S016,495,506,1,E0328
D0837,B3341,507,515,-1,E0361
D0837,B3341,515,523,-1,E0337
D0837,B8851,527,535,-1,E0328
D0837,B8851,535,543,-1,E0515
D0837,B8851,543,551,-1,E0676
D0837,S016,555,555,2,E0233
D0837,S016,555,569,2,E0234
D0837,S016,569,569,1,E0286
D0837,S018,569,582,1,E0375
D0837,S014,583,583,1,E0173
D0837,B5710,584,592,-1,E0173
D0837,B5710,592,600,-1,E0286
D0837,B5710,600,608,-1,E0375
D0837,S010,608,608,7,E0089
D0837,S016,609,614,6,E0237
D0837,S016,614,628,3,E0238
D0837,S016,628,628,1,E0235
D0837,B3341,629,638,-2,E0233
D0837,B3341,638,646,-1,E0235
D0837,B3341,646,655,-2,E0234
D0837,B3341,655,668,-7,E0089
D0837,B3341,668,678,-3,E0238
D0837,B3341,678,690,-6,E0237
D0681,A094,0,0,78,F7009
D0681,A094,0,0,50,F7012
D0681,B2421,4,35,-78,F7009
D0681,B2914,37,63,-50,F7012
D0681,A094,67,67,69,F7015
D0681,A094,67,67,36,F7017
D0681,A094,67,67,33,F6998
D0681,B3683,68,91,-36,F7017
D0681,B0454,99,121,-33,F6998
D0681,B3558,123,153,-69,F7015
D0681,S286,154,235,12,E2387
D0681,B3186,237,252,-12,E2387
D0681,S266,254,263,2,E2288
D0681,B0454,264,273,-2,E2288
D0681,A094,281,281,84,F7001
D0681,A094,281,281,54,F7032
D0681,B0862,285,317,-84,F7001
D0681,S226,317,317,1,E2034
D0681,B8953,318,326,-1,E2034
D0681,S260,330,330,1,E2209
D0681,S262,330,330,1,E2251
D0681,S262,330,348,1,E2253
D0681,S262,348,348,2,E2252
D0681,S260,348,351,2,E2210
D0681,S266,351,351,1,E2309
D0681,S260,351,364,1,E2211
D0681,B7948,366,374,-1,E2251
D0681,B7948,374,382,-1,E2253
D0681,B7948,382,390,-1,E2209
D0681,B7948,390,399,-2,E2252
D0681,B7948,399,407,-1,E2309
D0681,B7948,407,416,-2,E2210
D0681,B7948,416,424,-1,E2211
D0681,S262,426,544,1,E2257
D0681,S259,544,560,1,E2154
D0681,S259,560,560,2,E2169
D0681,S203,566,571,1,E1875
D0681,S203,571,571,1,E1873
D0681,B7948,575,583,-1,E1875
D0681,B7948,583,591,-1,E1873
D0681,B7948,591,599,-1,E2257
D0681,B7948,599,608,-2,E2169
D0681,S203,612,621,2,E1876
D0681,S203,621,621,2,E1870
D0681,S226,623,623,2,E2030
D0681,B4036,628,636,-1,E2154
D0681,B4036,636,645,-2,E1870
D0681,B4036,645,654,-2,E2030
D0681,B7948,655,664,-2,E1876
D0681,B5867,671,698,-54,F7032
D0063,A009,0,0,61,F0538
D0063,A009,0,0,58,F0550
D0063,A009,0,0,17,F0549
D0063,B1909,10,38,-61,F0538
D0063,B2870,39,67,-58,F0550
D0063,S059,77,217,1,E1093
D0063,S048,219,257,1,E0956
D0063,S045,258,258,3,E0886
D0063,S045,258,258,3,E0887
D0063,S045,258,281,1,E0888
D0063,B2875,287,295,-1,E1093
D0063,B2860,298,308,-3,E0887
D0063,B2860,308,318,-3,E0886
D0063,B2860,318,326,-1,E0888
D0063,B2860,326,334,-1,E0956
D0063,B2860,334,351,-17,F0549
D0063,S050,356,451,1,E0983
D0063,S054,451,454,6,E1023
D0063,S056,454,454,2,E1072
D0063,S064,458,458,3,E1159
D0063,S065,458,478,2,E1208
D0063,B2875,481,491,-3,E1159
D0063,B2875,491,500,-2,E1072
D0063,B2860,503,512,-2,E1208
D0063,B2860,512,520,-1,E0983
D0063,B2860,520,532,-6,E1023
D0063,S057,537,538,2,E1086
D0063,S059,539,545,1,E1092
D0063,S064,547,547,1,E1154
D0063,S073,548,553,2,E1301
D0063,B2860,558,566,-1,E1154
D0063,B2860,566,574,-1,E1092
D0063,B2860,574,583,-2,E1086
D0063,S045,588,588,1,E0889
D0063,S049,589,593,4,E0966
D0063,S061,595,615,1,E1115
D0063,B2875,619,628,-2,E1301
D0063,B2875,628,636,-1,E0889
D0063,B2875,636,647,-4,E0966
D0063,B2875,647,655,-1,E1115
D0063,S068,658,658,2,E1238
D0063,S062,662,662,2,E1130
D0063,B2860,670,679,-2,E1238
D0063,B0305,686,695,-2,E1130
D0062,A009,0,0,68,F0541
D0062,A009,0,0,63,F0565
D0062,A009,0,0,8,F0570
D0062,B4645,10,39,-63,F0565
D0062,B5010,45,58,-8,F0570
D0062,S043,69,222,1,E0821
D0062,S017,223,230,1,E0332
D0062,S021,230,230,2,E0414
D0062,S021,230,230,1,E0410
D0062,S021,230,242,1,E0415
D0062,S021,242,260,2,E0411
D0062,B2875,268,277,-2,E0414
D0062,B2875,277,285,-1,E0415
D0062,B0305,289,297,-1,E0332
D0062,B2860,304,312,-1,E0821
D0062,B2860,312,320,-1,E0410
D0062,B2860,320,329,-2,E0411
D0062,S026,334,334,1,E0572
D0062,S012,335,335,1,E0121
D0062,S004,338,345,2,E0069
D0062,B2875,356,364,-1,E0572
D0062,B0305,368,376,-1,E0121
D0062,B4995,378,387,-2,E0069
D0062,S068,391,437,2,E1239
D0062,B2875,440,449,-2,E1239
D0062,S005,459,561,1,E0078
D0062,S021,564,589,3,E0413
D0062,S021,589,605,2,E0417
D0062,S021,605,605,1,E0412
D0062,S021,605,605,3,E0416
D0062,B2860,611,619,-1,E0412
D0062,B2860,619,629,-3,E0413
D0062,B4995,635,643,-1,E0078
D0062,B2875,646,656,-3,E0416
D0062,B2875,656,665,-2,E0417
D0062,B2247,671,701,-68,F0541
D0061,A009,0,0,82,F0609
D0061,A009,0,0,38,F0525
D0061,A009,0,0,16,F0601
D0061,A009,0,0,1,F0598
D0061,B7379,18,26,-1,F0598
D0061,B1000,32,55,-38,F0525
D0061,B8148,62,94,-82,F0609
D0061,A009,117,117,65,F0606
D0061,A009,117,117,27,F0521
D0061,A009,117,117,15,F0520
D0061,A009,117,117,10,F0582
D0061,A009,117,117,5,F0597
D0061,B6379,122,136,-10,F0582
D0061,B7979,155,184,-65,F0606
D0061,S078,187,295,2,E1359
D0061,B7338,298,310,-5,F0597
D0061,B0374,315,336,-27,F0521
D0061,B8148,346,355,-2,E1359
D0061,A009,378,378,48,F0599
D0061,A009,378,378,25,F0553
D0061,A009,378,378,16,F0528
D0061,B3076,387,407,-25,F0553
D0061,B7390,410,436,-48,F0599
D0061,B0364,439,456,-15,F0520
D0061,B7633,458,475,-16,F0601
D0061,B1075,480,497,-16,F0528
D0060,A009,0,0,38,F0613
D0060,A009,0,0,33,F0536
D0060,A009,0,0,30,F0600
D0060,A009,0,0,18,F0589
D0060,A009,0,0,14,F0603
D0060,B1756,20,42,-33,F0536
D0060,B9131,44,67,-38,F0613
D0060,B7399,68,89,-30,F0600
D0060,B6712,96,114,-18,F0589
D0060,A009,129,129,39,F0594
D0060,A009,129,129,38,F0610
D0060,A009,129,129,24,F0547
D0060,A009,129,129,23,F0596
D0060,B8582,138,161,-38,F0610
D0060,B2678,164,184,-24,F0547
D0060,B6980,186,205,-23,F0596
D0060,A009,215,215,54,F0592
D0060,A009,215,215,27,F0590
D0060,B6842,224,248,-39,F0594
D0060,B6729,252,273,-27,F0590
D0060,B6793,276,303,-54,F0592
D0060,S077,304,487,6,E1355
D0060,B5920,490,502,-6,E1355
D0060,A009,513,513,43,F0588
D0060,A009,513,513,40,F0535
D0060,A009,513,513,38,F0586
D0060,B6674,527,552,-43,F0588
D0060,B7844,555,571,-14,F0603
D0060,B1672,573,597,-40,F0535
D0060,B6602,599,622,-38,F0586
D0067,A010,0,0,82,F0619
D0067,A010,0,0,40,F0644
D0067,B1286,1,33,-82,F0619
D0067,A010,34,34,98,F0628
D0067,B3996,36,71,-98,F0628
D0067,B8120,73,97,-40,F0644
D0067,A010,100,100,92,F0622
D0067,A010,100,100,42,F0614
D0067,A010,100,100,2,F0631
D0067,B1931,104,138,-92,F0622
D0067,S306,140,257,1,E2465
D0067,S306,257,298,2,E2471
D0067,B8645,298,307,-2,E2471
D0067,A010,311,311,79,F0629
D0067,B2635,312,320,-1,E2465
D0067,B4578,323,355,-79,F0629
D0067,A010,359,359,92,F0618
D0067,B1005,362,396,-92,F0618
D0067,B5658,397,406,-2,F0631
D0067,B0212,407,431,-42,F0614
D0067,S445,480,514,2,E3255
D0067,S284,566,566,2,E2381
D0067,B2635,567,576,-2,E2381
D0067,A010,577,577,89,F0636
D0067,B8314,581,590,-2,E3255
D0067,B6902,593,626,-89,F0636
D0067,A010,630,630,96,F0633
D0067,A010,630,630,44,F0620
D0067,B1732,635,660,-44,F0620
D0067,B6140,661,695,-96,F0633
D0066,A009,0,0,49,F0531
D0066,A009,0,0,43,F0566
D0066,A009,0,0,22,F0560
D0066,A009,0,0,18,F0559
D0066,A009,0,0,8,F0611
D0066,B4033,21,40,-22,F0560
D0066,B1333,45,71,-49,F0531
D0066,S078,73,255,4,E1357
D0066,S078,255,294,3,E1356
D0066,B6492,294,305,-4,E1357
D0066,B5228,306,316,-3,E1356
D0066,B4685,318,343,-43,F0566
D0066,S084,344,474,1,E1371
D0066,B6492,477,485,-1,E1371
D0066,B3972,495,513,-18,F0559
D0066,B8923,518,531,-8,F0611
D0066,S082,550,551,1,E1366
D0066,B4645,552,560,-1,E1366
D0065,A009,0,0,62,F0569
D0065,A009,0,0,59,F0578
D0065,S085,7,225,3,E1374
D0065,B4645,228,238,-3,E1374
D0065,S082,239,273,3,E1365
D0065,B5920,274,302,-59,F0578
D0065,B4995,305,334,-62,F0569
D0065,S075,334,334,1,E1352
D0065,B4365,335,343,-1,E1352
D0065,B4365,343,353,-3,E1365
D0065,S075,354,604,1,E1351
D0065,B2247,608,616,-1,E1351
D0064,A009,0,0,39,F0533
D0064,A009,0,0,38,F0524
D0064,A009,0,0,31,F0602
D0064,A009,0,0,18,F0580
D0064,B6018,4,22,-18,F0580
D0064,B7771,24,46,-31,F0602
D0064,B0606,48,71,-38,F0524
D0064,A009,77,77,91,F0527
D0064,B1033,84,118,-91,F0527
D0064,S075,124,267,3,E1350
D0064,B1386,270,280,-3,E1350
D0064,B1386,280,304,-39,F0533
D0064,S065,310,310,2,E1209
D0064,S064,310,310,1,E1158
D0064,B2875,313,321,-1,E1158
D0064,B2875,321,330,-2,E1209
D0064,S064,333,571,3,E1155
D0064,S064,571,575,2,E1163
D0064,S064,575,575,1,E1161
D0064,S064,575,575,1,E1162
D0064,S064,575,601,2,E1164
D0064,S064,601,601,1,E1160
D0064,S064,601,611,1,E1157
D0064,S064,611,611,2,E1156
D0064,B2875,614,623,-2,E1163
D0064,B2875,623,631,-1,E1162
D0064,B2875,631,639,-1,E1160
D0064,B2875,639,647,-1,E1161
D0064,B2860,650,660,-3,E1155
D0064,B2860,660,668,-1,E1157
D0064,B2860,668,677,-2,E1156
D0064,B2875,680,689,-2,E1164
D0069,A010,0,0,73,F0623
D0069,A010,0,0,48,F0630
D0069,A010,0,0,13,F0617
D0069,B5166,4,30,-48,F0630
D0069,B1971,31,62,-73,F0623
D0069,S285,68,272,1,E2384
D0069,S285,272,272,1,E2383
D0069,A010,280,280,85,F0621
D0069,A010,280,280,35,F0625
D0069,B0993,282,290,-1,E2383
D0069,B0993,290,306,-13,F0617
D0069,B0993,306,314,-1,E2384
D0069,S274,316,329,3,E2345
D0069,S274,329,396,3,E2346
D0069,B4578,396,406,-3,E2345
D0069,B4578,406,416,-3,E2346
D0069,B1831,426,459,-85,F0621
D0069,S358,468,468,3,E2773
D0069,S323,475,475,3,E2543
D0069,B5691,476,486,-3,E2773
D0069,B5691,486,496,-3,E2543
D0069,B2235,500,523,-35,F0625
D0069,A010,526,526,96,F0627
D0069,B2635,527,561,-96,F0627
D0069,A010,562,562,72,F0615
D0069,B0270,565,595,-72,F0615
D0069,S182,602,621,1,E1770
D0069,B0270,628,636,-1,E1770
D0069,A010,639,639,94,F0616
D0069,S306,643,643,3,E2462
D0069,B0492,644,678,-94,F0616
D0069,B1005,681,691,-3,E2462
D0068,A010,0,0,48,F0643
D0068,A010,0,0,42,F0645
D0068,A010,0,0,31,F0624
D0068,B8096,6,32,-48,F0643
D0068,B8314,34,58,-42,F0645
D0068,B2083,59,81,-31,F0624
D0068,A010,85,85,90,F0646
D0068,A010,85,85,49,F0626
D0068,B8645,89,122,-90,F0646
D0068,B2419,125,151,-49,F0626
D0068,A010,152,152,97,F0641
D0068,B7265,155,190,-97,F0641
D0068,A010,193,193,89,F0640
D0068,A010,193,193,48,F0639
D0068,B7184,195,228,-89,F0640
D0068,A010,230,230,67,F0647
D0068,B7153,230,256,-48,F0639
D0068,B8669,258,288,-67,F0647
D0068,A010,291,291,68,F0638
D0068,A010,291,291,57,F0642
D0068,B7583,297,325,-57,F0642
D0068,B7147,327,357,-68,F0638
D0068,A010,362,362,81,F0637
D0068,B7079,364,396,-81,F0637
D0068,A010,398,398,71,F0634
D0068,A010,398,398,67,F0635
D0068,B6660,402,432,-67,F0635
D0068,B6564,434,464,-71,F0634
D0068,A010,467,467,74,F0632
D0068,A010,467,467,64,F0648
D0068,B8994,473,502,-64,F0648
D0068,B5691,505,536,-74,F0632
D0241,A028,0,0,56,F2410
D0241,A028,0,0,42,F2401
D0241,A028,0,0,25,F2331
D0241,A028,0,0,16,F2397
D0241,B6570,14,31,-16,F2397
D0241,B7859,32,59,-56,F2410
D0241,B0999,62,82,-25,F2331
D0241,B6879,87,111,-42,F2401
D0241,A028,118,118,46,F2396
D0241,A028,118,118,38,F2402
D0241,A028,118,118,35,F2324
D0241,A028,118,118,21,F2413
D0241,B0400,132,155,-35,F2324
D0241,B6546,158,183,-46,F2396
D0241,B8047,188,207,-21,F2413
D0241,B6988,210,233,-38,F2402
D0241,A028,243,243,81,F2339
D0241,A028,243,243,24,F2411
D0241,A028,243,243,9,F2381
D0241,B5412,246,260,-9,F2381
D0241,B1296,264,296,-81,F2339
D0241,B7901,300,320,-24,F2411
D0241,A028,324,324,96,F2327
D0241,A028,324,324,42,F2328
D0241,B0680,346,380,-96,F2327
D0241,S634,536,546,3,E4673
D0241,A028,716,716,57,F2390
D0241,B0561,730,740,-3,E4673
D0241,B6303,747,775,-57,F2390
D0241,B0777,785,809,-42,F2328
D0665,A092,0,0,80,F6910
D0665,A092,0,0,56,F6912
D0665,S454,10,218,1,E3291
D0665,S455,218,256,2,E3293
D0665,S461,257,257,1,E3317
D0665,B8032,264,272,-1,E3291
D0665,B8238,274,282,-1,E3317
D0665,B2469,286,318,-80,F6910
D0665,B2636,320,329,-2,E3293
D0665,B2636,329,356,-56,F6912
D0665,S512,357,384,3,E3609
D0665,S512,384,384,3,E3608
D0665,B4556,384,394,-3,E3608
D0665,A092,399,399,78,F6925
D0665,A092,399,399,46,F6928
D0665,B8238,406,416,-3,E3609
D0665,B4978,417,448,-78,F6925
D0665,A092,455,455,77,F6927
D0665,B5667,460,485,-46,F6928
D0665,S525,488,592,3,E3788
D0665,B0674,596,606,-3,E3788
D0665,B5653,608,639,-77,F6927
D0664,A092,0,0,71,F6929
D0664,A092,0,0,65,F6904
D0664,B0973,7,36,-65,F6904
D0664,B5695,39,69,-71,F6929
D0664,A092,75,75,62,F6920
D0664,A092,75,75,49,F6903
D0664,A092,75,75,27,F6923
D0664,B0674,80,106,-49,F6903
D0664,S532,117,250,2,E3805
D0664,B4556,263,292,-62,F6920
D0664,S510,295,295,14,E3605
D0664,B1125,298,314,-14,E3605
D0664,A092,316,316,75,F6919
D0664,A092,316,316,30,F6934
D0664,B2777,320,329,-2,E3805
D0664,B4818,331,352,-27,F6923
D0664,B3916,353,384,-75,F6919
D0664,B6991,386,407,-30,F6934
D0664,S452,411,411,9,E3288
D0664,S458,411,411,2,E3309
D0664,B1186,413,427,-9,E3288
D0664,B3745,429,438,-2,E3309
D0664,S489,442,480,6,E3493
D0664,S489,480,529,1,E3494
D0664,S466,533,533,2,E3370
D0664,S451,534,549,1,E3283
D0664,B3745,552,561,-2,E3370
D0664,B3745,561,573,-6,E3493
D0664,B3745,573,581,-1,E3494
D0664,S476,587,587,2,E3405
D0664,S486,589,608,1,E3479
D0664,S463,616,616,2,E3319
D0664,B1186,618,626,-1,E3283
D0664,B1186,626,635,-2,E3319
D0664,B4818,639,648,-2,E3405
D0664,A092,653,653,93,F6911
D0664,B8060,659,667,-1,E3479
D0664,B2500,668,702,-93,F6911
D0708,A098,0,0,78,F7320
D0708,A098,0,0,29,F7281
D0708,S089,92,269,3,E1389
D0708,B0291,363,373,-3,E1389
D0708,S374,378,378,3,E2836
D0708,S374,378,378,2,E2842
D0708,B3260,379,389,-3,E2836
D0708,B0560,390,411,-29,F7281
D0708,B0560,411,420,-2,E2842
D0708,B8278,423,454,-78,F7320
D0708,S380,456,456,2,E2881
D0708,B0560,461,470,-2,E2881
D0708,S374,471,540,3,E2843
D0708,S374,540,540,2,E2837
D0708,S374,540,540,2,E2838
D0708,B3260,541,550,-2,E2838
D0708,B3260,550,559,-2,E2837
D0708,B0560,560,570,-3,E2843
D0708,S574,623,623,2,E4029
D0708,B0291,678,687,-2,E4029
D0709,A098,0,0,74,F7278
D0709,A098,0,0,66,F7277
D0709,B0228,3,34,-74,F7278
D0709,B0156,36,65,-66,F7277
D0709,A098,67,67,68,F7291
D0709,A098,67,67,55,F7282
D0709,B2465,71,101,-68,F7291
D0709,B1078,103,130,-55,F7282
D0709,A098,133,133,94,F7300
D0709,A098,133,133,45,F7327
D0709,B8884,138,163,-45,F7327
D0709,B4151,165,199,-94,F7300
D0709,S252,222,242,1,E2131
D0709,S345,260,260,8,E2734
D0709,B0291,269,277,-1,E2131
D0709,B3413,286,299,-8,E2734
D0709,S098,353,353,13,E1408
D0709,S351,413,413,1,E2754
D0709,B6202,415,423,-1,E2754
D0709,B0291,427,443,-13,E1408
D0709,S607,516,516,1,E4311
D0709,S605,517,517,9,E4295
D0709,B4324,594,608,-9,E4295
D0709,B4324,608,616,-1,E4311
D0709,S152,641,641,13,E1628
D0709,A098,668,668,88,F7303
D0709,B0291,670,686,-13,E1628
D0709,B4489,687,720,-88,F7303
D0661,A092,0,0,76,F6909
D0661,B1315,3,34,-76,F6909
D0661,A092,37,37,95,F6908
D0661,A092,37,37,33,F6933
D0661,B1262,44,78,-95,F6908
D0661,S649,292,292,1,E4821
D0661,B3545,505,513,-1,E4821
D0661,A092,516,516,86,F6924
D0661,B6788,523,545,-33,F6933
D0661,S484,547,547,3,E3469
D0661,B4847,549,582,-86,F6924
D0661,B4847,582,592,-3,E3469
D0661,S485,594,628,2,E3472
D0661,B3804,629,638,-2,E3472
D0660,A091,0,0,79,F6901
D0660,A091,0,0,49,F6861
D0660,A091,0,0,11,F6893
D0660,B7940,3,18,-11,F6893
D0660,B1342,21,47,-49,F6861
D0660,B9067,49,81,-79,F6901
D0660,A091,84,84,64,F6896
D0660,A091,84,84,48,F6897
D0660,A091,84,84,21,F6888
D0660,B7003,86,105,-21,F6888
D0660,B8350,111,137,-48,F6897
D0660,B8305,139,168,-64,F6896
D0660,A091,175,175,44,F6880
D0660,A091,175,175,34,F6895
D0660,B5056,177,202,-44,F6880
D0660,B8246,204,226,-34,F6895
D0660,A091,227,227,70,F6862
D0660,A091,227,227,65,F6891
D0660,B1582,235,265,-70,F6862
D0660,B7459,270,299,-65,F6891
D0663,A092,0,0,68,F6905
D0663,A092,0,0,62,F6922
D0663,B1125,2,32,-68,F6905
D0663,B4684,33,62,-62,F6922
D0663,A092,66,66,73,F6915
D0663,A092,66,66,57,F6939
D0663,B3545,69,100,-73,F6915
D0663,A092,103,103,58,F6902
D0663,B8491,110,138,-57,F6939
D0663,B0582,140,168,-58,F6902
D0663,S507,170,509,2,E3595
D0663,A092,513,513,67,F6938
D0663,A092,513,513,57,F6937
D0663,B4556,518,527,-2,E3595
D0663,B8060,531,559,-57,F6937
D0663,B8238,561,591,-67,F6938
D0663,A092,598,598,83,F6935
D0663,A092,598,598,54,F6936
